from_date,fin_network,division,branch_col,service_level,tarsrt,country,city,city2,from_postcode,thru_postcode,till_date,zone_code,remark,lookup,branch,zone
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bhalekisi,,,,2098-01-01 00:00:00,X5NCS,,Bhalekisi,NCS,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bhanti,,,,2098-01-01 00:00:00,X5ELS,,Bhanti,ELS,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bhantini,,,,2098-01-01 00:00:00,X2UTT,,Bhantini,UTT,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bhekumteto,,,,2098-01-01 00:00:00,X4EMG,,Bhekumteto,EMG,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bhele,,,,2098-01-01 00:00:00,X3ELS,,Bhele,ELS,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bhesi,,,,2098-01-01 00:00:00,X5ELS,,Bhesi,ELS,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bhetani,,,,2098-01-01 00:00:00,X3UTT,,Bhetani,UTT,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bhijolo,,,,2098-01-01 00:00:00,X3UTT,,Bhijolo,UTT,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bhokhwe,,,,2098-01-01 00:00:00,X4ELS,,Bhokhwe,ELS,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bhokweni,,,,2098-01-01 00:00:00,X4ZCK,,Bhokweni,ZCK,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bholani,,,,2098-01-01 00:00:00,X6ZCK,,Bholani,ZCK,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bhomeni,,,,2098-01-01 00:00:00,X7ELS,,Bhomeni,ELS,7
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bhoneni,,,,2098-01-01 00:00:00,X5UTT,,Bhoneni,UTT,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bhongolethu,,,,2098-01-01 00:00:00,X7BFN,,Bhongolethu,BFN,7
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bhoqo,,,,2098-01-01 00:00:00,X8BFN,,Bhoqo,BFN,8
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bhotwe,,,,2098-01-01 00:00:00,X3UTT,,Bhotwe,UTT,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bhozwana,,,,2098-01-01 00:00:00,X5ELS,,Bhozwana,ELS,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bhukazi,,,,2098-01-01 00:00:00,X5UTT,,Bhukazi,UTT,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bhulule,,,,2098-01-01 00:00:00,X4ELS,,Bhulule,ELS,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bhunga,,,,2098-01-01 00:00:00,X4UTT,,Bhunga,UTT,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bhungeni,,,,2098-01-01 00:00:00,X4ZCK,,Bhungeni,ZCK,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bhungweni,,,,2098-01-01 00:00:00,X4ZCK,,Bhungweni,ZCK,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bierspruit,,,,2098-01-01 00:00:00,X4RSB,,Bierspruit,RSB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Biesiesfontein,,,,2098-01-01 00:00:00,X9UTN,,Biesiesfontein,UTN,9
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Big Umngazi,,,,2098-01-01 00:00:00,X6ZCK,,Big Umngazi,ZCK,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bijolo,,,,2098-01-01 00:00:00,X2UTT,,Bijolo,UTT,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bikane,,,,2098-01-01 00:00:00,X4UTT,,Bikane,UTT,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Birch,,,,2098-01-01 00:00:00,X5ELS,,Birch,ELS,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Birkenstock,,,,2098-01-01 00:00:00,X1NCS,,Birkenstock,NCS,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bisana,,,,2098-01-01 00:00:00,X4ZCK,,Bisana,ZCK,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bisi,,,,2098-01-01 00:00:00,X4ZCK,,Bisi,ZCK,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bismark,,,,2098-01-01 00:00:00,X5POL,,Bismark,POL,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Black Rock,,,,2098-01-01 00:00:00,X7UTN,,Black Rock,UTN,7
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blackburn,,,,2098-01-01 00:00:00,X1DUR,,Blackburn,DUR,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blackwoods,,,,2098-01-01 00:00:00,X6ELS,,Blackwoods,ELS,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blairbeth,,,,2098-01-01 00:00:00,X5RSB,,Blairbeth,RSB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blakesley,,,,2098-01-01 00:00:00,X4CDO,,Blakesley,CDO,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blanco,,,,2098-01-01 00:00:00,X4CDO,,Blanco,CDO,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blesbokfontein,,,,2098-01-01 00:00:00,X3KXE,,Blesbokfontein,KXE,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blesbokvlakte,,,,2098-01-01 00:00:00,X2WIT,,Blesbokvlakte,WIT,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bleskop,,,,2098-01-01 00:00:00,X1RSB,,Bleskop,RSB,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bletterman,,,,2098-01-01 00:00:00,X7KIM,,Bletterman,KIM,7
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blinkpan,,,,2098-01-01 00:00:00,X2WIT,,Blinkpan,WIT,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blinkwater,Blinkwater,,,2098-01-01 00:00:00,X5ELS,,BlinkwaterBlinkwater,ELS,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blinkwater,Fernvilla,,,2098-01-01 00:00:00,X5ELS,,BlinkwaterFernvilla,ELS,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bloedrivier,,,,2098-01-01 00:00:00,X1POL,,Bloedrivier,POL,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bloemsmond,,,,2098-01-01 00:00:00,X1UTN,,Bloemsmond,UTN,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blood River,,,,2098-01-01 00:00:00,X3NCS,,Blood River,NCS,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blouberg,Blouberg,,,2098-01-01 00:00:00,X4POL,,BloubergBlouberg,POL,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blouberg,Danzight,,,2098-01-01 00:00:00,X4POL,,BloubergDanzight,POL,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blouberg,Ga-Tshabalala,,,2098-01-01 00:00:00,X4POL,,BloubergGa-Tshabalala,POL,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blouberg,Inveraan,,,2098-01-01 00:00:00,X4POL,,BloubergInveraan,POL,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blouberg,Sewale,,,2098-01-01 00:00:00,X4POL,,BloubergSewale,POL,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bloukrans,,,,2098-01-01 00:00:00,X4GRJ,,Bloukrans,GRJ,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blouvlei,,,,2098-01-01 00:00:00,X3CPT,,Blouvlei,CPT,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blue Gate,,,,2098-01-01 00:00:00,X2PLZ,,Blue Gate,PLZ,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blue Horizon Bay,,,,2098-01-01 00:00:00,X2PLZ,,Blue Horizon Bay,PLZ,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blue Sky,,,,2098-01-01 00:00:00,X4ELS,,Blue Sky,ELS,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blue-Gums,,,,2098-01-01 00:00:00,X6BFN,,Blue-Gums,BFN,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blybank,,,,2098-01-01 00:00:00,X4ZAY,,Blybank,ZAY,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blydepoort,,,,2098-01-01 00:00:00,X4NLP,,Blydepoort,NLP,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blyth,,,,2098-01-01 00:00:00,X4ELS,,Blyth,ELS,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blythdale Beach,,,,2098-01-01 00:00:00,X3DUR,,Blythdale Beach,DUR,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Blythswood,,,,2098-01-01 00:00:00,X4ELS,,Blythswood,ELS,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Boboyi,,,,2098-01-01 00:00:00,X1ZCK,,Boboyi,ZCK,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bodi,,,,2098-01-01 00:00:00,X4POL,,Bodi,POL,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bodiam,,,,2098-01-01 00:00:00,X3ELS,,Bodiam,ELS,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bodini,,,,2098-01-01 00:00:00,X5ELS,,Bodini,ELS,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bodirelo Industries,,,,2098-01-01 00:00:00,X2RSB,,Bodirelo Industries,RSB,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bodulang,,,,2098-01-01 00:00:00,X6KIM,,Bodulang,KIM,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bodutiulo,,,,2098-01-01 00:00:00,X3POL,,Bodutiulo,POL,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bodweni,,,,2098-01-01 00:00:00,X5UTT,,Bodweni,UTT,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Boegoeberg,,,,2098-01-01 00:00:00,X4UTN,,Boegoeberg,UTN,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Boekenhoutbult,,,,2098-01-01 00:00:00,X3POL,,Boekenhoutbult,POL,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Boekenhouthoek,,,,2098-01-01 00:00:00,X3WIT,,Boekenhouthoek,WIT,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Boekenhoutskloof,,,,2098-01-01 00:00:00,X4PLZ,,Boekenhoutskloof,PLZ,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Boesmanskop,,,,2098-01-01 00:00:00,X5BFN,,Boesmanskop,BFN,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bofulo,,,,2098-01-01 00:00:00,X3BFN,,Bofulo,BFN,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bogaleng,,,,2098-01-01 00:00:00,X3POL,,Bogaleng,POL,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Boggomsbaai,,,,2098-01-01 00:00:00,X3GRJ,,Boggomsbaai,GRJ,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bohule,,,,2098-01-01 00:00:00,X3RSB,,Bohule,RSB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Boitshoko,,,,2098-01-01 00:00:00,X6KIM,,Boitshoko,KIM,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Boitumelong,,,,2098-01-01 00:00:00,X6BFN,,Boitumelong,BFN,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bojating,,,,2098-01-01 00:00:00,X3RSB,,Bojating,RSB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bojeni,,,,2098-01-01 00:00:00,X4UTT,,Bojeni,UTT,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bojwana,,,,2098-01-01 00:00:00,X2NLP,,Bojwana,NLP,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Boknesstrand,,,,2098-01-01 00:00:00,X4PLZ,,Boknesstrand,PLZ,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bokrivier,,,,2098-01-01 00:00:00,X3CPT,,Bokrivier,CPT,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bokspits,,,,2098-01-01 00:00:00,X6UTN,,Bokspits,UTN,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bokwana,,,,2098-01-01 00:00:00,X2UTT,,Bokwana,UTT,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bolahlakgomo,,,,2098-01-01 00:00:00,X3POL,,Bolahlakgomo,POL,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bolana,,,,2098-01-01 00:00:00,X5UTT,,Bolana,UTT,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bolata,Bolata,,,2098-01-01 00:00:00,X3BTH,,BolataBolata,BTH,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bolata,Bolata SP,,,2098-01-01 00:00:00,X3BTH,,BolataBolata SP,BTH,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bolata,Korinte,,,2098-01-01 00:00:00,X3BTH,,BolataKorinte,BTH,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bolata,Masaleng,,,2098-01-01 00:00:00,X3BTH,,BolataMasaleng,BTH,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bolata,Pepangoana,,,2098-01-01 00:00:00,X3BTH,,BolataPepangoana,BTH,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bolata,Phamong,,,2098-01-01 00:00:00,X3BTH,,BolataPhamong,BTH,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bollantlokwe,,,,2098-01-01 00:00:00,X4RSB,,Bollantlokwe,RSB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bolopa,,,,2098-01-01 00:00:00,X3POL,,Bolopa,POL,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bolotwa,,,,2098-01-01 00:00:00,X6UTT,,Bolotwa,UTT,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bomapass,,,,2098-01-01 00:00:00,X4ELS,,Bomapass,ELS,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bombi,,,,2098-01-01 00:00:00,X4ZCK,,Bombi,ZCK,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bomela,,,,2098-01-01 00:00:00,X1ZCK,,Bomela,ZCK,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bomvana,,,,2098-01-01 00:00:00,X4UTT,,Bomvana,UTT,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bomvini,,,,2098-01-01 00:00:00,X3UTT,,Bomvini,UTT,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bonabona,,,,2098-01-01 00:00:00,X8KXE,,Bonabona,KXE,8
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bonde,,,,2098-01-01 00:00:00,X4UTT,,Bonde,UTT,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bongolo Nek,,,,2098-01-01 00:00:00,X6ELS,,Bongolo Nek,ELS,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bongweni,,,,2098-01-01 00:00:00,X5PLZ,,Bongweni,PLZ,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Boniswa,,,,2098-01-01 00:00:00,X5UTT,,Boniswa,UTT,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bonjaneni,,,,2098-01-01 00:00:00,X5BTH,,Bonjaneni,BTH,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bontile,,,,2098-01-01 00:00:00,X1UTT,,Bontile,UTT,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bontrand,,,,2098-01-01 00:00:00,X4ZCK,,Bontrand,ZCK,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bontrug,,,,2098-01-01 00:00:00,X3PLZ,,Bontrug,PLZ,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Boomplaas,,,,2098-01-01 00:00:00,X6UTT,,Boomplaas,UTT,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Boons,,,,2098-01-01 00:00:00,X2RSB,,Boons,RSB,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Boqo,,,,2098-01-01 00:00:00,X8BFN,,Boqo,BFN,8
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Borakalalo,,,,2098-01-01 00:00:00,X5RSB,,Borakalalo,RSB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Boratapelo,,,,2098-01-01 00:00:00,X3POL,,Boratapelo,POL,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Borchers,,,,2098-01-01 00:00:00,X4POL,,Borchers,POL,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Border Post,,,,2098-01-01 00:00:00,X3ELS,,Border Post,ELS,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Borelelo,,,,2098-01-01 00:00:00,X3RSB,,Borelelo,RSB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Borolelo,,,,2098-01-01 00:00:00,X3RSB,,Borolelo,RSB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Borothamadi,,,,2098-01-01 00:00:00,X5RSB,,Borothamadi,RSB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Borwalathoto,,,,2098-01-01 00:00:00,X5POL,,Borwalathoto,POL,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Boschfontein,,,,2098-01-01 00:00:00,X4NLP,,Boschfontein,NLP,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Boshoek,,,,2098-01-01 00:00:00,X1RSB,,Boshoek,RSB,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Boskop,,,,2098-01-01 00:00:00,X4ZAY,,Boskop,ZAY,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Boskuil,,,,2098-01-01 00:00:00,X4KXE,,Boskuil,KXE,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bosra,,,,2098-01-01 00:00:00,X8UTN,,Bosra,UTN,8
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bossche Diesch,,,,2098-01-01 00:00:00,X6POL,,Bossche Diesch,POL,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Botani,,,,2098-01-01 00:00:00,X5ELS,,Botani,ELS,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bothashoek,,,,2098-01-01 00:00:00,X5NLP,,Bothashoek,NLP,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bothastrand,,,,2098-01-01 00:00:00,X1GRJ,,Bothastrand,GRJ,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bothetheletsa,,,,2098-01-01 00:00:00,X6KIM,,Bothetheletsa,KIM,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bothithong,,,,2098-01-01 00:00:00,X7KIM,,Bothithong,KIM,7
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Botlokwa,,,,2098-01-01 00:00:00,X4POL,,Botlokwa,POL,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Botrivier,,,,2098-01-01 00:00:00,X3CPT,,Botrivier,CPT,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Botsoleni,,,,2098-01-01 00:00:00,X6POL,,Botsoleni,POL,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bovenste Oog,,,,2098-01-01 00:00:00,X3RSB,,Bovenste Oog,RSB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Boxwood Farm,,,,2098-01-01 00:00:00,X1ELS,,Boxwood Farm,ELS,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Boyce,,,,2098-01-01 00:00:00,X3GRJ,,Boyce,GRJ,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Brakeng,,,,2098-01-01 00:00:00,X5NLP,,Brakeng,NLP,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Braki,,,,2098-01-01 00:00:00,X5UTT,,Braki,UTT,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Braemar,,,,2098-01-01 00:00:00,X4DUR,,Braemar,DUR,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Brakkloof,,,,2098-01-01 00:00:00,X5ELS,,Brakkloof,ELS,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Brakspruit,,,,2098-01-01 00:00:00,X1KXE,,Brakspruit,KXE,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Brakwater,,,,2098-01-01 00:00:00,X2NCS,,Brakwater,NCS,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Brandkop,,,,2098-01-01 00:00:00,X7VDB,,Brandkop,VDB,7
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Brandkraal,,,,2098-01-01 00:00:00,X5CDO,,Brandkraal,CDO,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Brandrivier,,,,2098-01-01 00:00:00,X5GRJ,,Brandrivier,GRJ,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Brandspruti,,,,2098-01-01 00:00:00,X4WIT,,Brandspruti,WIT,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Brandwag,,,,2098-01-01 00:00:00,X2GRJ,,Brandwag,GRJ,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Braunschweig,,,,2098-01-01 00:00:00,X3ELS,,Braunschweig,ELS,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Breakfast Vlei,,,,2098-01-01 00:00:00,X4ELS,,Breakfast Vlei,ELS,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Breda,,,,2098-01-01 00:00:00,X2BTH,,Breda,BTH,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Breipaal,,,,2098-01-01 00:00:00,X4KIM,,Breipaal,KIM,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Brendan Village,,,,2098-01-01 00:00:00,X3WIT,,Brendan Village,WIT,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Brickenhill,,,,2098-01-01 00:00:00,X2NLP,,Brickenhill,NLP,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Bridge Farm,,,,2098-01-01 00:00:00,X5UTT,,Bridge Farm,UTT,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Brilliant Park,,,,2098-01-01 00:00:00,X4ELS,,Brilliant Park,ELS,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Britannia Bay,Britannia Bay,,,2098-01-01 00:00:00,X1VDB,,Britannia BayBritannia Bay,VDB,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Britannia Bay,Duyker Eiland,,,2098-01-01 00:00:00,X1VDB,,Britannia BayDuyker Eiland,VDB,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Britannia Bay,Golden Mile,,,2098-01-01 00:00:00,X1VDB,,Britannia BayGolden Mile,VDB,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Britannia Bay,Shelly Point Golf Course,,,2098-01-01 00:00:00,X1VDB,,Britannia BayShelly Point Golf Course,VDB,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Britannia Bay,Stompneus Bay,,,2098-01-01 00:00:00,X1VDB,,Britannia BayStompneus Bay,VDB,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Britannia Bay,Stompneus Village,,,2098-01-01 00:00:00,X1VDB,,Britannia BayStompneus Village,VDB,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Britten,,,,2098-01-01 00:00:00,X5KIM,,Britten,KIM,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Brodie Hill,,,,2098-01-01 00:00:00,X4POL,,Brodie Hill,POL,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,3373,3373,2098-01-01 00:00:00,X4NCS,,3373,NCS,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,6900,6900,2098-01-01 00:00:00,X7CPT,,6900,CPT,7
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,8130,8130,2098-01-01 00:00:00,X4VDB,,8130,VDB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,4027,4027,2098-01-01 00:00:00,X1DUR,,4027,DUR,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,7357,7357,2098-01-01 00:00:00,X1VDB,,7357,VDB,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,2265,2265,2098-01-01 00:00:00,X3WIT,,2265,WIT,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,2650,2650,2098-01-01 00:00:00,X4KXE,,2650,KXE,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,0737,0737,2098-01-01 00:00:00,X2POL,,737,POL,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,2640,2640,2098-01-01 00:00:00,X3KXE,,2640,KXE,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,2848,2848,2098-01-01 00:00:00,X4RSB,,2848,RSB,4
